Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C127,P050,Books,42.74,2024-11-12
C384,P026,Electronics,227.2,2025-01-26
C365,P011,Clothing,44.35,2025-02-08
C137,P018,Books,46.71,2024-04-15
C200,P016,Grocery,29.39,2024-08-30
C186,P043,Grocery,15.66,2024-05-05
C159,P018,Books,46.71,2024-10-02
C234,P049,Books,17.03,2024-10-22
C253,P040,Clothing,140.78,2025-01-25
C417,P018,Books,46.71,2024-07-07
C075,P015,Grocery,26.46,2025-01-11
C199,P046,Health & Beauty,95.79,2024-12-20
C453,P031,Health & Beauty,133.54,2024-11-16
C415,P039,Clothing,52.46,2024-05-19
C351,P026,Electronics,227.2,2025-03-26
C195,P039,Clothing,52.46,2024-04-13
C170,P012,Grocery,47.66,2025-01-09
C026,P027,Grocery,47.56,2024-09-26
C154,P041,Health & Beauty,60.05,2025-02-17
C494,P038,Health & Beauty,30.84,2025-02-03
C018,P010,Clothing,30.34,2024-08-15
C193,P015,Grocery,26.46,2024-12-15
C153,P005,Books,40.32,2024-12-08
C235,P006,Home & Kitchen,145.28,2024-06-22
C373,P038,Health & Beauty,30.84,2025-02-05
C118,P030,Electronics,830.78,2024-08-12
C062,P030,Electronics,830.78,2024-10-23
C169,P037,Grocery,45.36,2025-02-16
C082,P028,Grocery,24.76,2024-11-07
C381,P037,Grocery,45.36,2024-10-08
C388,P037,Grocery,45.36,2024-12-15
C221,P012,Grocery,47.66,2024-12-25
C081,P048,Health & Beauty,156.97,2024-07-16
C087,P020,Grocery,31.09,2024-12-19
C209,P026,Electronics,227.2,2024-04-27
C041,P032,Grocery,15.89,2024-05-03
C397,P043,Grocery,15.66,2025-02-10
C458,P001,Home & Kitchen,121.58,2025-01-14
C057,P042,Grocery,39.25,2025-02-02
C027,P024,Clothing,112.22,2024-08-16
C159,P048,Health & Beauty,156.97,2024-11-07
C441,P041,Health & Beauty,60.05,2024-04-23
C302,P024,Clothing,112.22,2024-09-29
C381,P024,Clothing,112.22,2024-08-24
C289,P001,Home & Kitchen,121.58,2024-07-31
C071,P023,Home & Kitchen,73.07,2024-05-06
C334,P041,Health & Beauty,60.05,2024-09-07
C343,P007,Clothing,110.63,2024-04-30
C050,P019,Health & Beauty,39.38,2024-12-03
C078,P018,Books,46.71,2024-05-15
C263,P032,Grocery,15.89,2025-01-14
C193,P032,Grocery,15.89,2024-09-07
C494,P050,Books,42.74,2024-09-07
C132,P009,Health & Beauty,152.28,2025-02-10
C102,P021,Health & Beauty,41.17,2024-07-28
C110,P037,Grocery,45.36,2024-11-12
C165,P035,Clothing,145.34,2024-08-25
C429,P048,Health & Beauty,156.97,2025-01-08
C235,P022,Grocery,36.29,2024-05-28
C317,P003,Health & Beauty,123.96,2024-05-02
C344,P050,Books,42.74,2024-04-15
C450,P039,Clothing,52.46,2024-11-09
C400,P018,Books,46.71,2024-04-11
C016,P010,Clothing,30.34,2024-08-26
C179,P011,Clothing,44.35,2025-01-29
C453,P035,Clothing,145.34,2024-05-29
C255,P015,Grocery,26.46,2024-06-22
C216,P048,Health & Beauty,156.97,2024-08-11
C465,P042,Grocery,39.25,2025-03-31
C402,P034,Clothing,131.39,2024-08-03
C189,P023,Home & Kitchen,73.07,2025-03-14
C104,P032,Grocery,15.89,2024-05-14
C225,P047,Books,40.03,2024-06-06
C077,P004,Home & Kitchen,92.17,2024-07-17
C338,P017,Home & Kitchen,197.59,2024-11-06
C271,P027,Grocery,47.56,2025-01-14
C007,P036,Grocery,15.28,2024-06-24
C303,P023,Home & Kitchen,73.07,2024-09-07
C268,P039,Clothing,52.46,2024-07-13
C071,P032,Grocery,15.89,2024-06-24
C025,P024,Clothing,112.22,2024-05-15
C201,P023,Home & Kitchen,73.07,2024-10-21
C392,P033,Books,21.5,2025-01-06
C500,P024,Clothing,112.22,2024-08-10
C364,P038,Health & Beauty,30.84,2024-10-12
C145,P007,Clothing,110.63,2024-10-02
C002,P036,Grocery,15.28,2024-06-29
C414,P001,Home & Kitchen,121.58,2024-04-27
C496,P047,Books,40.03,2025-02-17
C350,P035,Clothing,145.34,2025-03-17
C008,P017,Home & Kitchen,197.59,2025-01-23
C050,P034,Clothing,131.39,2025-03-29
C169,P030,Electronics,830.78,2024-08-30
C050,P009,Health & Beauty,152.28,2024-11-17
C423,P035,Clothing,145.34,2024-07-12
C043,P050,Books,42.74,2024-12-17
C179,P044,Home & Kitchen,78.81,2024-10-07
C033,P013,Health & Beauty,96.71,2025-02-18
C051,P020,Grocery,31.09,2024-09-28
C473,P018,Books,46.71,2024-04-20
C359,P038,Health & Beauty,30.84,2024-05-29
C391,P043,Grocery,15.66,2024-07-28
C140,P016,Grocery,29.39,2025-03-06
C038,P033,Books,21.5,2024-06-12
C035,P006,Home & Kitchen,145.28,2024-09-20
C424,P020,Grocery,31.09,2024-05-17
C002,P047,Books,40.03,2024-11-09
C103,P035,Clothing,145.34,2025-02-03
C448,P005,Books,40.32,2024-06-10
C438,P019,Health & Beauty,39.38,2024-08-06
C317,P015,Grocery,26.46,2025-02-02
C301,P016,Grocery,29.39,2025-02-05
C347,P033,Books,21.5,2024-08-22
C409,P026,Electronics,227.2,2024-12-23
C479,P026,Electronics,227.2,2024-11-13
C405,P040,Clothing,140.78,2024-07-25
C030,P049,Books,17.03,2024-05-16
C159,P024,Clothing,112.22,2024-07-21
C095,P026,Electronics,227.2,2024-05-12
C055,P025,Clothing,143.67,2024-12-22
C005,P047,Books,40.03,2025-02-01
C010,P027,Grocery,47.56,2024-06-13
C063,P036,Grocery,15.28,2025-03-15
C114,P010,Clothing,30.34,2025-03-13
C263,P028,Grocery,24.76,2024-12-13
C351,P003,Health & Beauty,123.96,2024-08-25
C463,P050,Books,42.74,2024-06-01
C121,P013,Health & Beauty,96.71,2025-01-30
C125,P031,Health & Beauty,133.54,2024-06-04
C266,P004,Home & Kitchen,92.17,2024-06-02
C020,P039,Clothing,52.46,2024-12-02
C454,P017,Home & Kitchen,197.59,2024-12-08
C310,P013,Health & Beauty,96.71,2024-06-22
C424,P004,Home & Kitchen,92.17,2024-05-22
C377,P035,Clothing,145.34,2024-12-10
C339,P014,Electronics,705.3,2024-08-25
C361,P027,Grocery,47.56,2025-02-28
C001,P044,Home & Kitchen,78.81,2024-05-16
C497,P048,Health & Beauty,156.97,2024-08-29
C315,P024,Clothing,112.22,2025-02-16
C403,P047,Books,40.03,2025-02-16
C038,P021,Health & Beauty,41.17,2024-07-07
C113,P031,Health & Beauty,133.54,2024-09-22
C436,P037,Grocery,45.36,2025-01-30
C054,P038,Health & Beauty,30.84,2024-08-09
C408,P046,Health & Beauty,95.79,2024-10-18
C151,P040,Clothing,140.78,2025-03-24
C256,P008,Health & Beauty,151.86,2024-10-15
C176,P024,Clothing,112.22,2024-05-23
C196,P006,Home & Kitchen,145.28,2024-11-15
C169,P003,Health & Beauty,123.96,2024-12-28
C008,P043,Grocery,15.66,2024-05-09
C413,P027,Grocery,47.56,2025-01-02
C393,P021,Health & Beauty,41.17,2024-08-11
C010,P038,Health & Beauty,30.84,2025-02-28
C397,P045,Health & Beauty,173.17,2025-03-01
C184,P047,Books,40.03,2024-11-28
C198,P020,Grocery,31.09,2024-06-03
C154,P004,Home & Kitchen,92.17,2025-01-12
C281,P023,Home & Kitchen,73.07,2024-08-05
C200,P048,Health & Beauty,156.97,2025-03-19
C446,P010,Clothing,30.34,2024-10-30
C230,P018,Books,46.71,2024-08-19
C103,P020,Grocery,31.09,2025-03-13
C424,P008,Health & Beauty,151.86,2025-01-01
C395,P001,Home & Kitchen,121.58,2024-08-12
C148,P014,Electronics,705.3,2025-01-06
C144,P006,Home & Kitchen,145.28,2024-09-24
C344,P025,Clothing,143.67,2024-08-12
C133,P025,Clothing,143.67,2025-01-15
C023,P017,Home & Kitchen,197.59,2025-03-04
C286,P023,Home & Kitchen,73.07,2024-11-28
C264,P018,Books,46.71,2024-04-27
C343,P003,Health & Beauty,123.96,2024-07-14
C247,P020,Grocery,31.09,2024-10-28
C308,P045,Health & Beauty,173.17,2024-04-07
C479,P032,Grocery,15.89,2024-08-04
C008,P015,Grocery,26.46,2024-04-18
C196,P003,Health & Beauty,123.96,2024-09-11
C430,P029,Electronics,274.93,2024-11-04
C094,P050,Books,42.74,2024-08-23
C360,P035,Clothing,145.34,2024-06-23
C254,P047,Books,40.03,2024-06-16
C314,P022,Grocery,36.29,2024-09-19
C019,P008,Health & Beauty,151.86,2024-05-27
C301,P008,Health & Beauty,151.86,2025-03-16
C078,P042,Grocery,39.25,2024-04-11
C040,P005,Books,40.32,2024-07-14
C073,P006,Home & Kitchen,145.28,2024-10-28
C347,P029,Electronics,274.93,2024-11-16
C105,P031,Health & Beauty,133.54,2024-06-06
C429,P017,Home & Kitchen,197.59,2025-03-24
C032,P020,Grocery,31.09,2024-11-24
C107,P016,Grocery,29.39,2024-09-19
C399,P039,Clothing,52.46,2024-05-18
C361,P004,Home & Kitchen,92.17,2024-08-15
C112,P005,Books,40.32,2024-09-17
C484,P005,Books,40.32,2024-07-31
C167,P047,Books,40.03,2024-03-31
C139,P010,Clothing,30.34,2024-11-28
C287,P030,Electronics,830.78,2024-04-04
C022,P011,Clothing,44.35,2024-11-07
C022,P027,Grocery,47.56,2025-02-27
C113,P028,Grocery,24.76,2024-06-03
C216,P006,Home & Kitchen,145.28,2024-09-05
C357,P044,Home & Kitchen,78.81,2025-03-28
C257,P046,Health & Beauty,95.79,2024-11-13
C078,P019,Health & Beauty,39.38,2024-05-02
C477,P011,Clothing,44.35,2024-06-19
C044,P015,Grocery,26.46,2025-03-01
C171,P013,Health & Beauty,96.71,2024-12-11
C313,P009,Health & Beauty,152.28,2024-08-13
C354,P026,Electronics,227.2,2024-04-21
C003,P001,Home & Kitchen,121.58,2024-04-24
C069,P010,Clothing,30.34,2024-08-03
C337,P023,Home & Kitchen,73.07,2024-11-18
C014,P003,Health & Beauty,123.96,2024-06-25
C009,P009,Health & Beauty,152.28,2024-10-01
C255,P009,Health & Beauty,152.28,2024-11-23
C230,P050,Books,42.74,2024-12-20
C297,P003,Health & Beauty,123.96,2024-11-02
C047,P012,Grocery,47.66,2025-01-31
C383,P012,Grocery,47.66,2024-04-24
C212,P036,Grocery,15.28,2024-06-15
C433,P042,Grocery,39.25,2025-01-06
C261,P019,Health & Beauty,39.38,2025-01-13
C291,P015,Grocery,26.46,2025-02-14
C269,P050,Books,42.74,2024-04-10
C107,P050,Books,42.74,2025-02-28
C048,P002,Clothing,195.25,2025-02-07
C305,P001,Home & Kitchen,121.58,2024-05-02
C270,P025,Clothing,143.67,2024-12-16
C251,P025,Clothing,143.67,2024-08-01
C034,P012,Grocery,47.66,2024-07-02
C087,P031,Health & Beauty,133.54,2025-03-10
C232,P014,Electronics,705.3,2024-07-13
C320,P035,Clothing,145.34,2025-03-23
C422,P033,Books,21.5,2024-07-12
C425,P014,Electronics,705.3,2024-07-09
C190,P029,Electronics,274.93,2024-08-08
C096,P001,Home & Kitchen,121.58,2025-01-22
C110,P022,Grocery,36.29,2024-04-12
C175,P028,Grocery,24.76,2025-02-01
C269,P014,Electronics,705.3,2025-02-14
C278,P009,Health & Beauty,152.28,2024-08-30
C455,P018,Books,46.71,2024-12-08
C198,P024,Clothing,112.22,2025-03-13
C173,P036,Grocery,15.28,2024-04-07
C364,P034,Clothing,131.39,2024-07-19
C479,P044,Home & Kitchen,78.81,2024-12-24
C051,P009,Health & Beauty,152.28,2024-10-12
C481,P036,Grocery,15.28,2024-07-12
C318,P047,Books,40.03,2024-09-18
C099,P033,Books,21.5,2024-07-20
C241,P024,Clothing,112.22,2025-03-24
C017,P007,Clothing,110.63,2024-11-02
C240,P040,Clothing,140.78,2024-12-06
C500,P003,Health & Beauty,123.96,2024-03-31
C344,P010,Clothing,30.34,2024-07-11
C394,P021,Health & Beauty,41.17,2024-07-29
C103,P045,Health & Beauty,173.17,2025-01-22
C111,P047,Books,40.03,2025-03-25
C493,P002,Clothing,195.25,2024-07-19
C009,P040,Clothing,140.78,2024-05-26
C404,P044,Home & Kitchen,78.81,2024-07-25
C216,P036,Grocery,15.28,2024-04-02
C164,P020,Grocery,31.09,2025-02-11
C002,P033,Books,21.5,2025-02-06
C024,P050,Books,42.74,2024-06-08
C174,P036,Grocery,15.28,2025-02-23
C195,P004,Home & Kitchen,92.17,2025-01-06
C463,P046,Health & Beauty,95.79,2024-05-22
C297,P011,Clothing,44.35,2024-05-25
C189,P022,Grocery,36.29,2024-11-15
C157,P025,Clothing,143.67,2025-03-06
C167,P042,Grocery,39.25,2024-10-27
C111,P004,Home & Kitchen,92.17,2024-04-08
C057,P017,Home & Kitchen,197.59,2024-09-14
C378,P039,Clothing,52.46,2024-07-10
C481,P015,Grocery,26.46,2024-11-18
C330,P024,Clothing,112.22,2024-04-04
C309,P016,Grocery,29.39,2024-10-29
C030,P028,Grocery,24.76,2025-01-09
C369,P048,Health & Beauty,156.97,2025-03-06
C009,P029,Electronics,274.93,2024-09-18
C093,P024,Clothing,112.22,2024-05-24
C012,P024,Clothing,112.22,2024-04-05
C497,P013,Health & Beauty,96.71,2024-06-25
C292,P023,Home & Kitchen,73.07,2024-07-28
C273,P011,Clothing,44.35,2025-03-02
C476,P004,Home & Kitchen,92.17,2025-03-06
C134,P006,Home & Kitchen,145.28,2024-07-19
C341,P028,Grocery,24.76,2024-04-15
C371,P032,Grocery,15.89,2024-09-22
C350,P025,Clothing,143.67,2025-02-23
C421,P033,Books,21.5,2024-06-30
C401,P009,Health & Beauty,152.28,2025-03-05
C326,P004,Home & Kitchen,92.17,2025-01-09
C155,P004,Home & Kitchen,92.17,2024-04-18
C385,P008,Health & Beauty,151.86,2024-12-05
C178,P010,Clothing,30.34,2025-01-31
C433,P014,Electronics,705.3,2024-11-24
C155,P038,Health & Beauty,30.84,2024-11-05
C086,P028,Grocery,24.76,2025-03-22
C456,P001,Home & Kitchen,121.58,2024-04-12
C006,P024,Clothing,112.22,2024-09-29
C166,P045,Health & Beauty,173.17,2024-08-13
C200,P040,Clothing,140.78,2025-03-04
C177,P014,Electronics,705.3,2024-07-29
C336,P024,Clothing,112.22,2024-09-09
C252,P045,Health & Beauty,173.17,2024-09-03
C149,P046,Health & Beauty,95.79,2025-01-19
C248,P016,Grocery,29.39,2024-08-13
C204,P008,Health & Beauty,151.86,2024-09-15
C438,P002,Clothing,195.25,2025-02-19
C147,P028,Grocery,24.76,2024-11-01
C388,P011,Clothing,44.35,2024-05-29
C495,P018,Books,46.71,2024-11-07
C194,P016,Grocery,29.39,2024-05-06
C337,P038,Health & Beauty,30.84,2024-05-27
C346,P001,Home & Kitchen,121.58,2024-08-28
C199,P005,Books,40.32,2024-05-02
C254,P037,Grocery,45.36,2024-07-05
C430,P025,Clothing,143.67,2024-05-25
C126,P046,Health & Beauty,95.79,2024-08-09
C216,P044,Home & Kitchen,78.81,2025-03-08
C123,P020,Grocery,31.09,2024-05-10
C211,P040,Clothing,140.78,2024-05-23
C327,P012,Grocery,47.66,2024-07-07
C354,P003,Health & Beauty,123.96,2024-06-11
C421,P030,Electronics,830.78,2024-06-07
C351,P033,Books,21.5,2024-05-13
C289,P002,Clothing,195.25,2024-08-16
C105,P048,Health & Beauty,156.97,2024-11-08
C069,P031,Health & Beauty,133.54,2024-10-08
C077,P040,Clothing,140.78,2024-08-25
C169,P023,Home & Kitchen,73.07,2024-07-01
C298,P009,Health & Beauty,152.28,2024-07-17
C480,P043,Grocery,15.66,2025-03-18
C187,P018,Books,46.71,2024-04-02
C192,P044,Home & Kitchen,78.81,2024-06-25
C199,P010,Clothing,30.34,2024-06-22
C499,P033,Books,21.5,2024-06-17
C128,P021,Health & Beauty,41.17,2024-03-31
C237,P019,Health & Beauty,39.38,2024-10-04
C401,P004,Home & Kitchen,92.17,2024-07-01
C167,P008,Health & Beauty,151.86,2024-08-09
C331,P013,Health & Beauty,96.71,2024-12-30
C247,P045,Health & Beauty,173.17,2024-11-14
C407,P045,Health & Beauty,173.17,2025-02-18
C343,P048,Health & Beauty,156.97,2024-05-21
C477,P016,Grocery,29.39,2024-04-17
C098,P050,Books,42.74,2024-08-26
C437,P038,Health & Beauty,30.84,2024-11-01
C394,P024,Clothing,112.22,2024-04-10
C341,P046,Health & Beauty,95.79,2024-07-04
C243,P035,Clothing,145.34,2024-08-08
C097,P038,Health & Beauty,30.84,2024-11-25
C499,P004,Home & Kitchen,92.17,2024-08-19
C157,P045,Health & Beauty,173.17,2024-07-30
C284,P013,Health & Beauty,96.71,2024-07-11
C403,P020,Grocery,31.09,2024-05-26
C388,P005,Books,40.32,2024-04-23
C108,P021,Health & Beauty,41.17,2025-03-30
C344,P044,Home & Kitchen,78.81,2024-06-01
C297,P015,Grocery,26.46,2025-02-28
C413,P032,Grocery,15.89,2024-11-25
C190,P038,Health & Beauty,30.84,2024-04-02
C022,P013,Health & Beauty,96.71,2024-11-19
C428,P017,Home & Kitchen,197.59,2025-02-18
C122,P026,Electronics,227.2,2024-06-30
C337,P040,Clothing,140.78,2025-03-23
C257,P005,Books,40.32,2025-03-28
C367,P039,Clothing,52.46,2025-01-10
C360,P026,Electronics,227.2,2025-03-24
C396,P001,Home & Kitchen,121.58,2024-10-20
C445,P002,Clothing,195.25,2024-09-08
C127,P017,Home & Kitchen,197.59,2024-07-20
C122,P020,Grocery,31.09,2024-04-12
C209,P046,Health & Beauty,95.79,2025-03-19
C032,P050,Books,42.74,2024-09-14
C229,P014,Electronics,705.3,2024-09-15
C323,P036,Grocery,15.28,2025-01-28
C042,P043,Grocery,15.66,2024-10-11
C132,P010,Clothing,30.34,2024-05-01
C315,P050,Books,42.74,2025-01-02
C132,P046,Health & Beauty,95.79,2024-06-19
C004,P016,Grocery,29.39,2024-10-13
C355,P046,Health & Beauty,95.79,2024-09-17
C223,P050,Books,42.74,2024-08-30
C051,P008,Health & Beauty,151.86,2024-11-20
C122,P011,Clothing,44.35,2024-04-03
C316,P030,Electronics,830.78,2024-06-05
C424,P043,Grocery,15.66,2024-08-01
C314,P011,Clothing,44.35,2024-08-14
C090,P022,Grocery,36.29,2024-10-23
C319,P029,Electronics,274.93,2024-09-29
C131,P004,Home & Kitchen,92.17,2025-01-12
C159,P028,Grocery,24.76,2024-11-11
C174,P045,Health & Beauty,173.17,2025-03-12
C340,P012,Grocery,47.66,2024-10-08
C217,P021,Health & Beauty,41.17,2025-01-02
C099,P003,Health & Beauty,123.96,2025-03-01
C286,P032,Grocery,15.89,2024-04-22
C497,P021,Health & Beauty,41.17,2024-09-13
C025,P038,Health & Beauty,30.84,2024-04-13
C150,P029,Electronics,274.93,2024-07-06
C341,P044,Home & Kitchen,78.81,2024-09-24
C354,P018,Books,46.71,2025-03-11
C041,P039,Clothing,52.46,2025-02-06
C070,P029,Electronics,274.93,2024-10-14
C355,P027,Grocery,47.56,2024-08-20
C452,P029,Electronics,274.93,2024-08-19
C423,P042,Grocery,39.25,2024-08-13
C424,P005,Books,40.32,2025-03-14
C323,P008,Health & Beauty,151.86,2025-01-03
C314,P007,Clothing,110.63,2025-02-23
C217,P023,Home & Kitchen,73.07,2024-08-13
C413,P018,Books,46.71,2024-09-22
C212,P026,Electronics,227.2,2025-01-24
C415,P010,Clothing,30.34,2024-12-29
C174,P050,Books,42.74,2024-06-16
C460,P045,Health & Beauty,173.17,2024-12-01
C330,P044,Home & Kitchen,78.81,2024-12-09
C469,P029,Electronics,274.93,2024-09-15
C409,P007,Clothing,110.63,2024-11-10
C444,P016,Grocery,29.39,2024-08-02
C442,P005,Books,40.32,2025-03-17
C267,P007,Clothing,110.63,2024-05-04
C047,P038,Health & Beauty,30.84,2025-01-11
C391,P045,Health & Beauty,173.17,2024-07-17
C416,P033,Books,21.5,2024-11-19
C468,P003,Health & Beauty,123.96,2024-07-22
C281,P002,Clothing,195.25,2024-09-16
C177,P021,Health & Beauty,41.17,2024-04-25
C487,P011,Clothing,44.35,2024-12-03
C179,P026,Electronics,227.2,2024-05-20
C432,P040,Clothing,140.78,2024-10-18
C472,P018,Books,46.71,2025-01-07
C215,P010,Clothing,30.34,2024-05-23
C140,P022,Grocery,36.29,2025-03-22
C176,P008,Health & Beauty,151.86,2025-01-02
C043,P023,Home & Kitchen,73.07,2024-08-23
C175,P046,Health & Beauty,95.79,2024-12-18
C010,P026,Electronics,227.2,2024-07-19
C171,P044,Home & Kitchen,78.81,2025-03-28
C289,P036,Grocery,15.28,2024-07-27
C483,P012,Grocery,47.66,2024-10-11
C116,P003,Health & Beauty,123.96,2024-08-18
C244,P041,Health & Beauty,60.05,2024-10-13
C232,P023,Home & Kitchen,73.07,2024-07-18
C439,P024,Clothing,112.22,2024-12-15
C185,P026,Electronics,227.2,2024-08-11
C483,P038,Health & Beauty,30.84,2024-12-13
C208,P004,Home & Kitchen,92.17,2024-11-24
C113,P042,Grocery,39.25,2024-10-26
C355,P041,Health & Beauty,60.05,2024-04-14
C458,P030,Electronics,830.78,2024-06-26
C376,P009,Health & Beauty,152.28,2024-08-28
C082,P037,Grocery,45.36,2025-03-03
C235,P021,Health & Beauty,41.17,2024-05-27
C110,P028,Grocery,24.76,2025-02-11
C215,P006,Home & Kitchen,145.28,2024-09-17
C017,P015,Grocery,26.46,2024-09-27
C068,P021,Health & Beauty,41.17,2025-01-30
C224,P011,Clothing,44.35,2025-03-24
C027,P040,Clothing,140.78,2024-10-15
C072,P019,Health & Beauty,39.38,2024-05-22
C269,P034,Clothing,131.39,2024-09-29
C069,P014,Electronics,705.3,2024-12-30
C355,P022,Grocery,36.29,2025-01-19
C269,P014,Electronics,705.3,2025-01-29
C252,P050,Books,42.74,2024-05-06
C214,P019,Health & Beauty,39.38,2024-04-02
C205,P027,Grocery,47.56,2025-01-10
C450,P017,Home & Kitchen,197.59,2024-12-13
C258,P019,Health & Beauty,39.38,2024-11-21
C278,P039,Clothing,52.46,2025-03-22
C331,P018,Books,46.71,2024-11-26
C349,P012,Grocery,47.66,2025-02-25
C179,P005,Books,40.32,2024-08-24
C301,P042,Grocery,39.25,2025-02-26
C310,P038,Health & Beauty,30.84,2025-03-07
C256,P014,Electronics,705.3,2024-05-09
C220,P011,Clothing,44.35,2024-12-30
C430,P042,Grocery,39.25,2024-04-16
C449,P014,Electronics,705.3,2024-11-28
C442,P025,Clothing,143.67,2024-09-09
C154,P032,Grocery,15.89,2024-12-13
C091,P029,Electronics,274.93,2024-10-25
C474,P016,Grocery,29.39,2024-05-01
C050,P014,Electronics,705.3,2024-10-23
C460,P044,Home & Kitchen,78.81,2024-06-15
C446,P004,Home & Kitchen,92.17,2024-06-26
C192,P029,Electronics,274.93,2024-11-02
C307,P025,Clothing,143.67,2025-01-27
C116,P039,Clothing,52.46,2024-06-27
C095,P038,Health & Beauty,30.84,2024-09-29
C304,P012,Grocery,47.66,2024-10-20
C388,P010,Clothing,30.34,2025-02-18
C235,P018,Books,46.71,2024-05-26
C246,P012,Grocery,47.66,2024-04-01
C500,P039,Clothing,52.46,2024-08-14
C085,P011,Clothing,44.35,2024-04-11
C114,P010,Clothing,30.34,2024-08-10
C204,P016,Grocery,29.39,2024-09-27
C328,P047,Books,40.03,2024-12-25
C102,P023,Home & Kitchen,73.07,2025-02-13
C139,P023,Home & Kitchen,73.07,2024-09-30
C120,P040,Clothing,140.78,2025-01-01
C088,P042,Grocery,39.25,2024-08-24
C404,P032,Grocery,15.89,2024-08-06
C320,P009,Health & Beauty,152.28,2025-03-15
C030,P015,Grocery,26.46,2024-11-18
C452,P021,Health & Beauty,41.17,2024-06-23
C352,P024,Clothing,112.22,2024-04-09
C246,P016,Grocery,29.39,2024-07-20
C085,P035,Clothing,145.34,2025-03-10
C432,P048,Health & Beauty,156.97,2025-01-29
C167,P036,Grocery,15.28,2024-04-13
C080,P030,Electronics,830.78,2024-07-30
C404,P014,Electronics,705.3,2024-09-13
C307,P004,Home & Kitchen,92.17,2024-05-01
C228,P038,Health & Beauty,30.84,2024-06-29
C408,P001,Home & Kitchen,121.58,2024-08-02
C362,P038,Health & Beauty,30.84,2024-10-18
C235,P013,Health & Beauty,96.71,2025-02-16
C204,P036,Grocery,15.28,2025-01-28
C477,P013,Health & Beauty,96.71,2025-03-05
C213,P030,Electronics,830.78,2024-12-22
C071,P015,Grocery,26.46,2025-02-11
C485,P003,Health & Beauty,123.96,2024-08-31
C103,P017,Home & Kitchen,197.59,2025-02-14
C429,P001,Home & Kitchen,121.58,2024-07-14
C145,P023,Home & Kitchen,73.07,2024-08-01
C140,P022,Grocery,36.29,2024-09-14
C295,P024,Clothing,112.22,2024-06-28
C253,P001,Home & Kitchen,121.58,2025-01-23
C299,P026,Electronics,227.2,2024-06-16
C293,P018,Books,46.71,2024-07-11
C397,P042,Grocery,39.25,2025-03-02
C267,P019,Health & Beauty,39.38,2025-02-20
C196,P046,Health & Beauty,95.79,2024-12-16
C170,P019,Health & Beauty,39.38,2024-04-16
C193,P009,Health & Beauty,152.28,2024-06-05
C175,P001,Home & Kitchen,121.58,2024-12-30
C307,P038,Health & Beauty,30.84,2024-07-25
C173,P007,Clothing,110.63,2024-10-15
C251,P045,Health & Beauty,173.17,2024-06-05
C395,P034,Clothing,131.39,2024-12-10
C500,P046,Health & Beauty,95.79,2024-04-21
C118,P030,Electronics,830.78,2024-04-28
C378,P018,Books,46.71,2024-08-30
C101,P049,Books,17.03,2024-09-30
C327,P022,Grocery,36.29,2025-01-18
C343,P009,Health & Beauty,152.28,2024-06-29
C132,P006,Home & Kitchen,145.28,2024-11-18
C190,P041,Health & Beauty,60.05,2024-11-03
C443,P033,Books,21.5,2024-09-28
C113,P033,Books,21.5,2024-05-08
C481,P014,Electronics,705.3,2025-03-09
C075,P001,Home & Kitchen,121.58,2025-03-21
C170,P046,Health & Beauty,95.79,2024-12-17
C101,P037,Grocery,45.36,2025-01-04
C186,P027,Grocery,47.56,2024-12-20
C036,P016,Grocery,29.39,2024-04-29
C314,P024,Clothing,112.22,2024-07-07
C031,P047,Books,40.03,2024-04-06
C239,P011,Clothing,44.35,2024-06-05
C341,P036,Grocery,15.28,2024-11-06
C153,P048,Health & Beauty,156.97,2025-01-12
C202,P046,Health & Beauty,95.79,2025-03-12
C101,P033,Books,21.5,2025-01-04
C266,P018,Books,46.71,2024-07-22
C462,P034,Clothing,131.39,2024-05-24
C171,P014,Electronics,705.3,2024-11-14
C260,P008,Health & Beauty,151.86,2024-04-27
C144,P008,Health & Beauty,151.86,2025-02-11
C348,P003,Health & Beauty,123.96,2025-03-30
C174,P016,Grocery,29.39,2024-12-12
C280,P016,Grocery,29.39,2024-05-14
C499,P045,Health & Beauty,173.17,2025-02-20
C155,P023,Home & Kitchen,73.07,2024-11-01
C356,P031,Health & Beauty,133.54,2024-11-26
C054,P036,Grocery,15.28,2024-11-23
C489,P022,Grocery,36.29,2024-10-16
C485,P018,Books,46.71,2024-10-26
C149,P028,Grocery,24.76,2024-10-09
C341,P024,Clothing,112.22,2024-12-17
C043,P029,Electronics,274.93,2024-12-13
C034,P035,Clothing,145.34,2024-11-11
C179,P017,Home & Kitchen,197.59,2024-09-06
C273,P006,Home & Kitchen,145.28,2025-03-21
C034,P031,Health & Beauty,133.54,2025-01-21
C030,P025,Clothing,143.67,2025-03-05
C158,P035,Clothing,145.34,2024-12-06
C497,P026,Electronics,227.2,2024-05-23
C393,P011,Clothing,44.35,2025-01-09
C409,P022,Grocery,36.29,2024-09-30
C412,P040,Clothing,140.78,2024-07-11
C024,P010,Clothing,30.34,2024-06-10
C333,P023,Home & Kitchen,73.07,2024-12-08
C064,P047,Books,40.03,2024-04-16
C343,P046,Health & Beauty,95.79,2025-01-12
C261,P002,Clothing,195.25,2024-12-20
C336,P001,Home & Kitchen,121.58,2024-06-14
C228,P014,Electronics,705.3,2024-07-11
